id,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,PRIMARYIND,Park_ID,Class,Typology,Location,Astro_Pitc,All_Weathe,MUGA,Football_5,Table_Tenn,Athletics,Basketball,Basketba_1,Skateboard,Croquet_La,Bowling_Gr,Outdoor_Bo,Golf_Pitch,Tennis,Model_Car_,Leisure_Wa,Pavillion,Showers,Changing_R,Toilets,Management,Depot_Buil,Housing_in,Shelter,Playground,Num_of_Pit,GAA,Soccer_Foo,Seven_a_Si,Rugby,Hard_Lands,Committee_,Area_mSq,Area_Acre,Multipolyg,distance,angle,xcoord,ycoord
3396,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,600.000000000000000,287.214383654995970,-6.311082873,53.37802246
3397,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,700.000000000000000,290.974509563228139,-6.312279351,53.37836793
3398,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,800.000000000000000,298.455378829402662,-6.31367275,53.37873091
3399,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,900.000000000000000,325.560876603752661,-6.31480449,53.37935694
3400,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1000.000000000000000,104.700033101616057,-6.314346027,53.37987637
3401,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1100.000000000000000,104.352643483674782,-6.312897346,53.37963639
3402,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1200.000000000000000,104.424046629155782,-6.311451143,53.37939297
3403,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1300.000000000000000,104.401922062308884,-6.310006859,53.37914598
3404,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1400.000000000000000,104.729365352898554,-6.3085621,53.37889461
3405,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1500.000000000000000,102.867349291358295,-6.307121029,53.37866035
3406,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1600.000000000000000,97.292391442505377,-6.305653147,53.37848445
3407,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1700.000000000000000,94.869499348154633,-6.304170818,53.37836443
3408,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1800.000000000000000,90.836671459684041,-6.302712933,53.37823799
3409,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,1900.000000000000000,85.977144600500765,-6.301184217,53.37830947
3410,Tolka Valley Park,,,,,,-1,0,-1,,,230,24,5,Greenways,Finglas,,,,,,,,,,,,,yes,,,yes,yes,,,,,yes,,,,2,,2,,,,North West,362803.152000000001863,89.650999999999996,YES,2000.000000000000000,83.817897969548966,-6.299693184,53.37837029
